["012345678", 0]
["547216803", 25]
["165283407", 25]
["483560217", 25]
["541270863", 25]
["246035817", 25]
["685417203", 25]
["685174203", 25]
["834217506", 25]
["801754632", 25]
["871023654", 25]
["207613584", 25]
["685037241", 25]
["825473601", 25]
["468137502", 25]
["852036741", 25]
["168730245", 25]
["261470835", 25]
["526430187", 25]
["827340516", 25]
["105876243", 25]
["765340182", 25]
["704825316", 25]
["724830156", 25]
["271034856", 25]
["167240853", 25]
["602871435", 25]
["627310548", 25]
["685410372", 25]
["106283745", 25]
["762513804", 25]
["746180523", 25]
["783560124", 25]
["857023614", 25]
["608372145", 25]
["745032186", 25]
["153270846", 25]
["584760123", 25]
["647180532", 25]
["416230857", 25]
["748035261", 25]
["276180435", 25]
["526481703", 25]
["702614583", 25]
["803654127", 25]
["842753106", 25]
["817456203", 25]
["765410823", 25]
["784260153", 25]
["856012743", 25]
["564320817", 25]
["641053287", 25]
["823046715", 25]
["874631205", 25]
["706345182", 25]
["832064571", 25]
["708641523", 25]
["134086257", 25]
["603514287", 25]
["173468502", 25]
["802734516", 25]
["217580463", 25]
["682370514", 25]
["384216507", 25]
["274815603", 25]
["506438127", 25]
["503876124", 25]
["302576814", 25]
["526017834", 25]
["413657208", 25]
["651870342", 25]
["628370415", 25]
["706254831", 25]
["305786124", 25]
["173058642", 25]
["825031746", 25]
["658047123", 25]
["183075426", 25]
["457813602", 25]
["246857103", 25]
["308246715", 25]
["867120435", 25]
["647230158", 25]
["578641302", 25]
["467215803", 25]
["564872301", 25]
["354082716", 25]
["847610325", 25]
["305241876", 25]
["456721803", 25]
["346728501", 25]
["405816732", 25]
["502684371", 25]
["836512407", 25]
["825730614", 25]
["578064213", 25]
["806472351", 25]
["865423701", 25]
["504263871", 25]
["815673402", 25]
["304516287", 25]
["276850314", 25]
["821763504", 25]
["701623584", 25]
["206541783", 25]
["605187234", 25]
["738041265", 25]
["517680234", 25]
["587610432", 25]
["478530261", 25]
["516237408", 25]
["416052837", 25]
["782541306", 25]
["207865413", 25]
["804672153", 25]
["603218475", 25]
["403576128", 25]
["453017826", 25]
["738045216", 25]
["517436208", 25]
["206783514", 25]
["708254613", 25]
["753016248", 25]
["752016843", 25]
["506342871", 25]
["804736512", 25]
["716285403", 25]
["734810256", 25]
["647130528", 25]
["758061243", 25]
["806523147", 25]
["806147325", 25]
["271830645", 25]
["206487513", 25]
["273085641", 25]
["683170452", 25]
["758620341", 25]
["802651437", 25]
["578021643", 25]
["708521643", 25]
["374068521", 25]
["106437528", 25]
["804512763", 25]
["456810273", 25]
["816250374", 25]
["368572104", 25]
["583462701", 25]
["714583206", 25]
["804251376", 25]
["734260518", 25]
["503142876", 25]
["853042716", 25]
["153084276", 25]
["203857614", 25]
["706852431", 25]
["241780653", 25]
["768035421", 25]
["834256107", 25]
["164580273", 25]
["685032471", 25]
["703584621", 25]
["807154623", 25]
["785216403", 25]
["347185206", 25]
["835420761", 25]
["603217584", 25]
["481560273", 25]
["608357214", 25]
["821760435", 25]
["831460257", 25]
["485370162", 25]
["708164523", 25]
["278641503", 25]
["261083547", 25]
["861074235", 25]
["203678154", 25]
["678241305", 25]
["824736501", 25]
["805261374", 25]
["637420581", 25]
["821570364", 25]
["876032541", 25]
["548026731", 25]
["871520634", 25]
["563078124", 25]
["843056127", 25]
["367450812", 25]
["813765402", 25]
["207346158", 25]
["187546203", 25]
["251043876", 25]
["874123506", 25]
["817520643", 25]
["718546203", 25]
["516820743", 25]
["802716453", 25]
["853764102", 25]
["713854206", 25]
["241063875", 25]
["237584106", 25]
["623570184", 25]
["306841527", 25]
["762348105", 25]
["148523706", 25]
["468720153", 25]
["203647581", 25]
["627138405", 25]
["485210763", 25]
["238754106", 25]
["753068412", 25]
["671845203", 25]
["628075341", 25]
["184536207", 25]
["406725813", 25]
["513682407", 25]
["817640523", 25]
["438051726", 25]
["613480257", 25]
["736840125", 25]
["387145602", 25]
["845710632", 25]
["218760543", 25]
["682031547", 25]
["468013275", 25]
["824651703", 25]
["837045612", 25]
["613487205", 25]
["486517203", 25]
["673810245", 25]
["671054283", 25]
["845260713", 25]
["748261305", 25]
["481670325", 25]
["863257401", 25]
["637850241", 25]
["326054187", 25]
["206815473", 25]
["512840763", 25]
["523186407", 25]
["621087354", 25]
["562083147", 25]
["153086724", 25]
["674852301", 25]
["316527408", 25]
["526348107", 25]
["758231604", 25]
["708436251", 25]
["204153867", 25]
["536842107", 25]
["864750123", 25]
["524710683", 25]
["785134206", 25]
["685213407", 25]
["257430861", 25]
["847051236", 25]
["547361802", 25]
["602384157", 25]
["146380527", 25]
["207586413", 25]
["801246735", 25]
["823671504", 25]
["263078514", 25]
["643280157", 25]
["802743156", 25]
["684173205", 25]
["273640185", 25]
["384560271", 25]
["401273856", 25]
["875324601", 25]
["473560812", 25]
["562087341", 25]
["702845613", 25]
["684510273", 25]
["283017546", 25]
["708246513", 25]
["263541807", 25]
["386217504", 25]
["875126403", 25]
["768240531", 25]
["478621305", 25]
["436170825", 25]
["238064751", 25]
["306784512", 25]
["816732405", 25]
["524136807", 25]
["806174235", 25]
["647850321", 25]
["536270814", 25]
["576031284", 25]
["203654817", 25]
["807156243", 25]
["107436825", 25]
["278645301", 25]
["173860425", 25]
["536170428", 25]
["167038245", 25]
["356170248", 25]
["264837105", 25]
["761243508", 25]
["481370526", 25]
["354120876", 25]
["815073426", 25]
["402583176", 25]
["673085214", 25]
["785321604", 25]
["268547301", 25]
["378016542", 25]
["864072351", 25]
["603574821", 25]
["274360518", 25]
["768015324", 25]
["836041275", 25]
["526084137", 25]
["207586341", 25]
["657340218", 25]
["847216305", 25]
["138746502", 25]
["738564201", 25]
["875026143", 25]
["746530812", 25]
["506213874", 25]
["537064821", 25]
["178025634", 25]
["763048512", 25]
["406581237", 25]
["807236514", 25]
["837250641", 25]
["304865271", 25]
["572416803", 25]
["704216358", 25]
["137586204", 25]
["684172503", 25]
["305874126", 25]
["685024137", 25]
["804367512", 25]
["521783604", 25]
["807412563", 25]
["651347208", 25]
["835470216", 25]
["851746302", 25]
["408567123", 25]
["842065713", 25]
["463527801", 25]
["807514263", 25]
["753042861", 25]
["761240583", 25]
["824357106", 25]
["785132604", 25]
["436028715", 25]
["203481576", 25]
["706483512", 25]
["836250471", 25]
["873521604", 25]
["348176205", 25]
["856134702", 25]
["674025381", 25]
["263487105", 25]
["607281435", 25]
["687015324", 25]
["762354108", 25]
["805724163", 25]
["405316287", 25]
["845610723", 25]
["436520187", 25]
["582673104", 25]
["783260451", 25]
["706328415", 25]
["738260154", 25]
["845216703", 25]
["185420763", 25]
["813260457", 25]
["874236105", 25]
["167420583", 25]
["201567384", 25]
["703148562", 25]
["675018324", 25]
["173086425", 25]
["703156824", 25]
["854372106", 25]
["752630418", 25]
["847053261", 25]
["701658234", 25]
["175024863", 25]
["674835201", 25]
["708324561", 25]
["584627301", 25]
["237815604", 25]
["786024135", 25]
["456287301", 25]
["237468501", 25]
["506142837", 25]
["834657102", 25]
["862540137", 25]
["516023487", 25]
["708536142", 25]
["834150267", 25]
["607851243", 25]
["621530847", 25]
["548762103", 25]
["284750631", 25]
["603287154", 25]
["531084276", 25]
["463057218", 25]
["583761402", 25]
["176830524", 25]
["204786513", 25]
["854710236", 25]
["267851304", 25]
["508641732", 25]
["781463205", 25]
["458016273", 25]
["106483275", 25]
["568720413", 25]
["807146523", 25]
["703815642", 25]
["816027534", 25]
["806415327", 25]
["657430812", 25]
["537420186", 25]
["724856301", 25]
["267531804", 25]
["687520143", 25]
["186230574", 25]
["206587143", 25]
["237048561", 25]
["502341876", 25]
["716043528", 25]
["308576412", 25]
["436571208", 25]
["468520371", 25]
["801425736", 25]
["256081743", 25]
["807623514", 25]
["637840152", 25]
["704251836", 25]
["386075142", 25]
["486210357", 25]
["806247135", 25]
["104278563", 25]
["302567841", 25]
["562740813", 25]
["502413876", 25]
["652087143", 25]
["867025314", 25]
["246530718", 25]
["568472103", 25]
["236057184", 25]
["748135206", 25]
["573018462", 25]
["756380214", 25]
["406178325", 25]
["281760345", 25]
["682471503", 25]
["384516702", 25]
["684570123", 25]
["605483712", 25]
["251836704", 25]
["108574263", 25]
["647510328", 25]
["436015872", 25]
["608247153", 25]
["105783246", 25]
["608175342", 25]
["516038427", 25]
["165230874", 25]
["403586721", 25]
["356824107", 25]
["168230475", 25]
["834051276", 25]
["504687213", 25]
["187023546", 25]
["842360571", 25]
["768324105", 25]
["203174586", 25]
["786132405", 25]
["367824105", 25]
["416850237", 25]
["806324715", 25]
["824076153", 25]
["506374218", 25]
["704831256", 25]
["126073584", 25]
["408673215", 25]
["685720413", 25]
["456273801", 25]
["853721406", 25]
["784135602", 25]
["705421836", 25]
["561037428", 25]
["137068542", 25]
["276348105", 25]
["208476351", 25]
["726058314", 25]
["823064751", 25]
["503418276", 25]
["386250174", 25]
["463170285", 25]
["176380542", 25]
["687350421", 25]
["824560371", 25]
["805673214", 25]
["385160742", 25]
["637482501", 25]
["468531702", 25]
["867245103", 25]
["345860712", 25]
["218073564", 25]
["672810435", 25]
["347186502", 25]
["284651307", 25]
["654072813", 25]
["681470235", 25]
["207513648", 25]
["245861703", 25]
["503876412", 25]
["601473285", 25]
["685034217", 25]
["503617284", 25]
["852031476", 25]
["708634521", 25]
["845016327", 25]
["467058213", 25]
["657148302", 25]
["163524807", 25]
["785043621", 25]
["682147503", 25]
["287516403", 25]
["875364102", 25]
["685410237", 25]
["526081347", 25]
["364521807", 25]
["783625401", 25]
["674258103", 25]
["247061358", 25]
["867043125", 25]
["871045632", 25]
["867130452", 25]
["604783251", 25]
["843260517", 25]
["368047251", 25]
["168430257", 25]
["216048573", 25]
["654013287", 25]
["648015273", 25]
["106487325", 25]
["862540371", 25]
["502486731", 25]
["503426781", 25]
["316457208", 25]
["805167243", 25]
["573620841", 25]
["673248105", 25]
["637518204", 25]
["872531406", 25]
["653017284", 25]
["513427806", 25]
["175830426", 25]
["546287103", 25]
["782054613", 25]
["601547823", 25]
["571460328", 25]
["436081257", 25]
["586034127", 25]
["376824501", 25]
["687453102", 25]
["213058764", 25]
["521046387", 25]
["753086214", 25]
["476051832", 25]
["806435721", 25]
["876350421", 25]
["347260851", 25]
["263480157", 25]
["854621307", 25]
["806154327", 25]
["835416702", 25]
["761843205", 25]
["584076231", 25]
["684723105", 25]
["103857264", 25]
["107534826", 25]
["276514308", 25]
["584123706", 25]
["813045726", 25]
["674250381", 25]
["537016824", 25]
["407685213", 25]
["217065483", 25]
["251467803", 25]
["672810543", 25]
["573840621", 25]
["278615403", 25]
["356142807", 25]
["372160584", 25]
["805716243", 25]
["753014862", 25]
["675810342", 25]
["574831206", 25]
["183067542", 25]
["678510324", 25]
["467082513", 25]
["167820453", 25]
["862470351", 25]
["861075432", 25]
["478163502", 25]
["582046317", 25]
["685740312", 25]
["201637584", 25]
["246780135", 25]
["803265174", 25]
["478520316", 25]
["804561723", 25]
["813547602", 25]
["573084216", 25]
["467852301", 25]
["784021635", 25]
["587640231", 25]
["706234158", 25]
["138720456", 25]
["401827536", 25]
["825740316", 25]
["106875342", 25]
["264570183", 25]
["867451302", 25]
["506183274", 25]
["367850214", 25]
["137465802", 25]
["278051463", 25]
["856324701", 25]
["206817354", 25]
["608274351", 25]
["468720315", 25]
["875021346", 25]
["156870432", 25]
["413056278", 25]
["706528431", 25]
["308576241", 25]
["817045623", 25]
["537840261", 25]
["267480513", 25]
["847021356", 25]
["246387105", 25]
["578260341", 25]
["463170528", 25]
["817062453", 25]
["532074861", 25]
["207546183", 25]
["173025864", 25]
["213867504", 25]
["653087124", 25]
["421076538", 25]
["263450817", 25]
["834752106", 25]
["651230487", 25]
["216078534", 25]
["475831602", 25]
["782310564", 25]
["452810376", 25]
["304178256", 25]
["837650214", 25]
["623457108", 25]
["863410257", 25]
["834670152", 25]
["468520713", 25]
["346180725", 25]
["846071235", 25]
["285071634", 25]
["867034521", 25]
["685071432", 25]
["824536107", 25]
["416387205", 25]
["806314275", 25]
["486350217", 25]
["578430162", 25]
["826157304", 25]
["163047825", 25]
["173068524", 25]
["843120756", 25]
["627450381", 25]
["537826401", 25]
["458063271", 25]
["104873256", 25]
["716823405", 25]
["207863451", 25]
["278640531", 25]
["608174325", 25]
["867013524", 25]
["803754621", 25]
["806713524", 25]
["286047513", 25]
["746823501", 25]
["208714536", 25]
["402867531", 25]
["231876504", 25]
["418570263", 25]
["705438261", 25]
["784013625", 25]
["685731402", 25]
["871650342", 25]
["852016734", 25]
["726581403", 25]
["806245173", 25]
["687045123", 25]
["824370156", 25]
["364215807", 25]
["507623841", 25]
["807542163", 25]
["587612403", 25]
["647510283", 25]
["271086435", 25]
["406827351", 25]
["185462703", 25]
["563827401", 25]
["843712506", 25]
["416320587", 25]
["568027431", 25]
["578032641", 25]
["657042183", 25]
["521630874", 25]
["534860271", 25]
["568073214", 25]
["627581304", 25]
["584216703", 25]
["534720816", 25]
["865240317", 25]
["108435267", 25]
["527018463", 25]
["782651304", 25]
["671850243", 25]
["701653824", 25]
["706281453", 25]
["534876201", 25]
["476035812", 25]
["405861723", 25]
["613570824", 25]
["604315287", 25]
["204513768", 25]
["785460123", 25]
["706834125", 25]
["208765143", 25]
["851672403", 25]
["842530671", 25]
["486053127", 25]
["754620831", 25]
["718640325", 25]
["136540728", 25]
["842071536", 25]
["476052813", 25]
["608173452", 25]
["812574603", 25]
["647812305", 25]
["706253148", 25]
["276053481", 25]
["803217546", 25]
["104537286", 25]
["852430176", 25]
["748312506", 25]
["436180275", 25]
["837162504", 25]
["306217548", 25]
["176083245", 25]
["465821703", 25]
["728564103", 25]
["806345127", 25]
["167082534", 25]
["657341802", 25]
["658470123", 25]
["502734861", 25]
["607853214", 25]
["481726503", 25]
["504361287", 25]
["807365241", 25]
["507836421", 25]
["751240863", 25]
["507123864", 25]
["547026813", 25]
["417086523", 25]
["368170524", 25]
["801746325", 25]
["476250318", 25]
["567043821", 25]
["801764235", 25]
["501742836", 25]
["726845301", 25]
["738460512", 25]
["136754208", 25]
["768140523", 25]
["504782613", 25]
["402856731", 25]
["513870624", 25]
["534820761", 25]
["851430267", 25]
["281046573", 25]
["813027546", 25]
["827540361", 25]
["675234801", 25]
["248071635", 25]
["723086154", 25]
["705462318", 25]
["823650471", 25]
["784031265", 25]
["605483271", 25]
["721568403", 25]
["854031267", 25]
["703826415", 25]
["345860127", 25]
["803164527", 25]
["416028753", 25]
["406827513", 25]
["478326105", 25]
["207548613", 25]
["564821307", 25]
["237641508", 25]
["675423801", 25]
["567218403", 25]
["802437561", 25]
["673520481", 25]
["861074523", 25]
["821436507", 25]
["276058341", 25]
["657420831", 25]
["308246157", 25]
["708356124", 25]
["746058321", 25]
["547021836", 25]
["602857431", 25]
["843760521", 25]
["274053186", 25]
["864570321", 25]
["504867123", 25]
["385760124", 25]
["387046125", 25]
["835721604", 25]
["713460825", 25]
["267853401", 25]
["802164573", 25]
["752068314", 25]
["805723461", 25]
["417052863", 25]
["241873506", 25]
["518073462", 25]
["236051487", 25]
["803627154", 25]
["271436508", 25]
["857163204", 25]
["406538172", 25]
["854061732", 25]
["805631742", 25]
["405863712", 25]
["507623184", 25]
["753168204", 25]
["413820756", 25]
["813740265", 25]
["816250743", 25]
["357840621", 25]
["503164287", 25]
["234085716", 25]
["756234801", 25]
["504826173", 25]
["764530821", 25]
["781635402", 25]
["246513708", 25]
["153826704", 25]
["372564801", 25]
["276813405", 25]
["524071683", 25]
["183256704", 25]
["681270345", 25]
["487015236", 25]
["237154806", 25]
["861520743", 25]
["508471263", 25]
["246058317", 25]
["502861437", 25]
["543217806", 25]
["173265804", 25]
["801657324", 25]
["867215304", 25]
["784016235", 25]
["516284703", 25]
["352860147", 25]
["578012463", 25]
["807562341", 25]
["673145208", 25]
["716420583", 25]
["574681203", 25]
["807523416", 25]
["426850731", 25]
["316048275", 25]
["418053276", 25]
["243816705", 25]
["437250861", 25]
["278460513", 25]
["203567148", 25]
["651027384", 25]
["786031425", 25]
["782640315", 25]
["384170526", 25]
["183750426", 25]
["602384571", 25]
["207814356", 25]
["746058132", 25]
["218543706", 25]
["263017458", 25]
["231670584", 25]
["805463172", 25]
["701425863", 25]
["378052146", 25]
["617450283", 25]
["682173504", 25]
["417853206", 25]
["801257463", 25]
["806432715", 25]
["845072613", 25]
["835420176", 25]
["584617203", 25]
["657180342", 25]
["401562873", 25]
["581470263", 25]
["506217843", 25]
["563420187", 25]
["854720163", 25]
["378024156", 25]
["806473152", 25]
["308175624", 25]
["627354108", 25]
["587013462", 25]
["652813407", 25]
["187036542", 25]
["753618402", 25]
["284073156", 25]
["386074512", 25]
["438150762", 25]
["861230457", 25]
["467812503", 25]
["637084152", 25]
["107532864", 25]
["436180527", 25]
["853620741", 25]
["652871403", 25]
["721460583", 25]
["183240765", 25]
["817645203", 25]
["813072564", 25]
["406315827", 25]
["286051473", 25]
["721063458", 25]
["815470263", 25]
["572086143", 25]
["671540328", 25]
["605281347", 25]
["412583706", 25]
["875140632", 25]
["108273645", 25]
["271630548", 25]
["846053721", 25]
["834512706", 25]
["168473502", 25]
["248730651", 25]
["387014256", 25]
["563270184", 25]
["814073625", 25]
["702843516", 25]
["547063128", 25]
["657083214", 25]
["537041268", 25]
["478310265", 25]
["814275603", 25]
["748035126", 25]
["875012436", 25]
["527038641", 25]
["814750263", 25]
["713548206", 25]
["708362154", 25]
["608173524", 25]
["817534602", 25]
["638450712", 25]
["526370418", 25]
["751623804", 25]
["178420563", 25]
["726038541", 25]
["248073516", 25]
["758013462", 25]
["718053264", 25]
["748031562", 25]
["804731526", 25]
["216053478", 25]
["273051486", 25]
["826017435", 25]
["708362541", 25]
["465372801", 25]
["678134502", 25]
["261854307", 25]
["672853401", 25]
["604572183", 25]
["834176205", 25]
["471856203", 25]
["684013527", 25]
["231840756", 25]
["217486503", 25]
["208763415", 25]
["716850432", 25]
["856731402", 25]
["182564703", 25]
["437168502", 25]
["571620483", 25]
["823057614", 25]
["468052371", 25]
["627038514", 25]
["823074156", 25]
["705342186", 25]
["402563871", 25]
["103548276", 25]
["657438102", 25]
["746310528", 25]
["271540386", 25]
["403526871", 25]
["463018257", 25]
["346052817", 25]
["264810537", 25]
["845013726", 25]
["823741506", 25]
["172560843", 25]
["718450632", 25]
["506327184", 25]
["501687423", 25]
["468570123", 25]
["284013576", 25]
["261470583", 25]
["486053712", 25]
["456037218", 25]
["408267351", 25]
["864370512", 25]
["603178542", 25]
["573682104", 25]
["607821534", 25]
["123086457", 25]
["208741563", 25]
["517840236", 25]
["801356247", 25]
["803714265", 25]
["382540716", 25]
["751823406", 25]
["527061483", 25]
["608374521", 25]
["274056813", 25]
["748653201", 25]
["825710643", 25]
["261754803", 25]
["261078543", 25]
["673240581", 25]
["506748123", 25]
["201486735", 25]
["824573106", 25]
["406137582", 25]
["457832601", 25]
["203856417", 25]
["865143702", 25]
["618470532", 25]
["541720836", 25]
["514083276", 25]
["501684273", 25]
["157046283", 25]
["256084317", 25]
["604378125", 25]
["156074283", 25]
["607134258", 25]
["406527318", 25]
["708215643", 25]
["687513402", 25]
["562417308", 25]
["408567312", 25]
["673410258", 25]
["805462371", 25]
["703426518", 25]
["487231506", 25]
["405271836", 25]
["251847603", 25]
["536248701", 25]
["413260758", 25]
["783041256", 25]
["213760584", 25]
["658042371", 25]
["604327518", 25]
["578231406", 25]
["354027816", 25]
["746028315", 25]
["586317204", 25]
["653847201", 25]
["103426587", 25]
["647081523", 25]
["564823701", 25]
["478310526", 25]
["403786251", 25]
["214856307", 25]
["146527308", 25]
["478061532", 25]
["781623405", 25]
["753160248", 25]
["304567281", 25]
["246710538", 25]
["502471836", 25]
["168573204", 25]
["461257803", 25]
["685130247", 25]
["807635421", 25]
["836140725", 25]
["801762453", 25]
["276085143", 25]
["603817254", 25]
["847052316", 25]
["208576431", 25]
["604183527", 25]
["561024873", 25]
["375842601", 25]
["413267508", 25]
["247360158", 25]
["403517286", 25]
["721850643", 25]
["761043258", 25]
["761058243", 25]
["721630458", 25]
["516078324", 25]
["136850472", 25]
["821650374", 25]
["725041836", 25]
["768514203", 25]
["803521764", 25]
["617350248", 25]
["821540376", 25]
["823750416", 25]
["481562703", 25]
["571836204", 25]
["217053486", 25]
["607524831", 25]
["801435762", 25]
["568032471", 25]
["608372451", 25]
["743285106", 25]
["506847132", 25]
["543816207", 25]
["864031527", 25]
["438072516", 25]
["527643801", 25]
["527683104", 25]
["345178206", 25]
["247053816", 25]
["845061723", 25]
["375016248", 25]
["501423867", 25]
["274063581", 25]
["503768241", 25]
["408372561", 25]
["703681245", 25]
["587640312", 25]
["578213604", 25]
["675812304", 25]
["526130847", 25]
["286073514", 25]
["247068315", 25]
["267041538", 25]
["104236875", 25]
["306745812", 25]
["386724105", 25]
["234870561", 25]
["274861503", 25]
["456823701", 25]
["581034726", 25]
["568270431", 25]
["681370542", 25]
["173026458", 25]
["853067214", 25]
["306457812", 25]
["674321508", 25]
["713624508", 25]
["827560143", 25]
["872614503", 25]
["813760542", 25]
["647358102", 25]
["407526813", 25]
["243750816", 25]
["843175206", 25]
["206134587", 25]
["564871203", 25]
["278143506", 25]
["417036582", 25]
["812073546", 25]
["451830276", 25]
["706341528", 25]
["207643518", 25]
["708143526", 25]
["213087564", 25]
["752061834", 25]
["785023614", 25]
["657034821", 25]
["546072813", 25]
["436072581", 25]
["504173286", 25]
["756418302", 25]
["837145206", 25]
["805637124", 25]
["843150762", 25]
["758632104", 25]
["238540716", 25]
["726810354", 25]
["406531278", 25]
["287653104", 25]
["647052381", 25]
["835076214", 25]
["647258301", 25]
["841536207", 25]
["865210743", 25]
["856234107", 25]
["176245803", 25]
["487530216", 25]
["678053142", 25]
["478016523", 25]
["726038154", 25]
["218053746", 25]
["168753402", 25]
["604287513", 25]
["582041763", 25]
["861027435", 25]
["862073514", 25]
["456083217", 25]
["708623415", 25]
["726084531", 25]
["746035182", 25]
["834560721", 25]
["803647512", 25]
["601253874", 25]
["407256831", 25]
["326057148", 25]
["308541276", 25]
["473150286", 25]
["516470328", 25]
["506734128", 25]
["204176583", 25]
["487065321", 25]
["837056412", 25]
["135267804", 25]
["726184503", 25]
["827614305", 25]
["832540176", 25]
["527063184", 25]
["863520471", 25]
["364570128", 25]
["872430651", 25]
["837265104", 25]
["852670341", 25]
["854310726", 25]
["852043617", 25]
["423081576", 25]
["406735821", 25]
["716450823", 25]
["804321576", 25]
["216845307", 25]
["135074286", 25]
["308174526", 25]
["273046158", 25]
["846013275", 25]
["781036245", 25]
["346058127", 25]
["483216705", 25]
["302156874", 25]
["207841536", 25]
["586340127", 25]
["364210587", 25]
["845726103", 25]
["248531706", 25]
["752810436", 25]
["607842531", 25]
["607513428", 25]
["403157826", 25]
["167250834", 25]
["406238571", 25]
["236017548", 25]
["201568473", 25]
["234570816", 25]
["658027341", 25]
["536287401", 25]
["541876203", 25]
["106458273", 25]
["783650214", 25]
["803765421", 25]
["756013284", 25]
["301526874", 25]
["851740326", 25]
["816520734", 25]
["705134826", 25]
["401287563", 25]
["827361504", 25]
["726340518", 25]
["768124503", 25]
["627083541", 25]
["486250713", 25]
["837260514", 25]
["576380412", 25]
["236170548", 25]
["273180564", 25]
["486721305", 25]
["241875603", 25]
["842675301", 25]
["821574306", 25]
["841750623", 25]
["832054176", 25]
["783045612", 25]
["802547613", 25]
["386172504", 25]
["516870423", 25]
["823560174", 25]
["637048251", 25]
["368410275", 25]
["235840761", 25]
["804356712", 25]
["845610372", 25]
["403518726", 25]
["475082613", 25]
["457821603", 25]
["485617302", 25]
["846052137", 25]
["547231806", 25]
["547013826", 25]
["286574301", 25]
["356047281", 25]
["701523486", 25]
["286730451", 25]
["207853416", 25]
["705841623", 25]
["641087325", 25]
["305862714", 25]
["348076251", 25]
["156283704", 25]
["703851246", 25]
["673048521", 25]
["826075143", 25]
["736082541", 25]
["657820413", 25]
["523014867", 25]
["485071236", 25]
["546028371", 25]
["853241706", 25]
["246073158", 25]
["485672301", 25]
["736581204", 25]
["356814702", 25]
["278056314", 25]
["483176205", 25]
["836157402", 25]
["736280145", 25]
["582713604", 25]
["372540861", 25]
["783216504", 25]
["185236407", 25]
["602571483", 25]
["365087124", 25]
["703584216", 25]
["617058243", 25]
["684270513", 25]
["213780546", 25]
["803674215", 25]
["461253708", 25]
["503416872", 25]
["715682403", 25]
["207546318", 25]
["547038126", 25]
["153247806", 25]
["483076251", 25]
["726418503", 25]
["108267453", 25]
["352816704", 25]
["316087524", 25]
["186350274", 25]
["507346218", 25]
["138054276", 25]
["106738524", 25]
["805632471", 25]
["724510863", 25]
["861540732", 25]
["865210374", 25]
["743568201", 25]
["513260847", 25]
["184573206", 25]
["847630152", 25]
["175023846", 25]
["248731605", 25]
["813067452", 25]
["134026875", 25]
["682510374", 25]
["456830721", 25]
["845036217", 25]
["274068513", 25]
["806251347", 25]
["467813205", 25]
["243051876", 25]
["674531208", 25]
["756413208", 25]
["103276845", 25]
["173520846", 25]
["652170834", 25]
["815047632", 25]
["407523861", 25]
["503178462", 25]
["874023156", 25]
["436078512", 25]
["653074281", 25]
["584371206", 25]
["748360152", 25]
["264517308", 25]
["704851632", 25]
["871025643", 25]
["138764205", 25]
["524730618", 25]
["465183207", 25]
["741526308", 25]
["502347861", 25]
["513687204", 25]
["374126508", 25]
["613257408", 25]
["726358104", 25]
["867012543", 25]
["216850734", 25]
["684750321", 25]
["572684103", 25]
["374085216", 25]
["413057286", 25]
["508741362", 25]
["682571304", 25]
["572048631", 25]
["571068243", 25]
["653124807", 25]
["651234807", 25]
["487056312", 25]
["578630124", 25]
["671253408", 25]
["104763258", 25]
["316470258", 25]
["217086534", 25]
["861034257", 25]
["401586327", 25]
["306527148", 25]
["872560134", 25]
["376051248", 25]
["607854312", 25]
["638475201", 25]
["487510263", 25]
["574682301", 25]
["865340271", 25]
["187264503", 25]
["852036417", 25]
["308562741", 25]
["847016352", 25]
["471563802", 25]
["253810476", 25]
["108735624", 25]
["237560148", 25]
["786423105", 25]
["834026157", 25]
["386410257", 25]
["271830456", 25]
["765841203", 25]
["541386207", 25]
["563841207", 25]
["601374258", 25]
["247180563", 25]
["638427501", 25]
["815430276", 25]
["854610327", 25]
["507614328", 25]
["451086723", 25]
["263548701", 25]
["237068451", 25]
["708436512", 25]
["572864301", 25]
["872630541", 25]
["406715832", 25]
["817036524", 25]
["438750612", 25]
["705846321", 25]
["207864153", 25]
["602357841", 25]
["802653147", 25]
["687043152", 25]
["253860741", 25]
["136028475", 25]
["674081532", 25]
["506724183", 25]
["718256403", 25]
["283640157", 25]
["805426317", 25]
["801476235", 25]
["781563402", 25]
["814730625", 25]
["726853401", 25]
["758136204", 25]
["406825731", 25]
["206758431", 25]
["648310275", 25]
["267840531", 25]
["384175206", 25]
["857034612", 25]
["753014286", 25]
["802143576", 25]
["528760143", 25]
["106873524", 25]
["705836124", 25]
["738614205", 25]
["501728643", 25]
["416037285", 25]
["107526483", 25]
["576083142", 25]
["461350287", 25]
["865372104", 25]
["436018527", 25]
["368071254", 25]
["183520476", 25]
["805471362", 25]
["687210354", 25]
["516728304", 25]
["846720315", 25]
["382014576", 25]
["548320761", 25]
["736280514", 25]
["675820314", 25]
["673124508", 25]
["674032581", 25]
["864723501", 25]
["561437208", 25]
["703685214", 25]
["374865102", 25]
["685420731", 25]
["456081327", 25]
["658017324", 25]
["206387541", 25]
["204785631", 25]
["263017584", 25]
["621047538", 25]
["467815302", 25]
["517463802", 25]
["106547328", 25]
["304867215", 25]
["357140826", 25]
["478623501", 25]
["608374152", 25]
["648270153", 25]
["286534107", 25]
["285710634", 25]
["518742603", 25]
["437051286", 25]
["831760524", 25]
["863017542", 25]
["705612483", 25]
["506432781", 25]
["671043285", 25]
["378640125", 25]
